pref_name,SMILES,molecule_chembl_id,first_approval,molecule_type,indication_class,polymer_flag,withdrawn_flag,inorganic_flag,therapeutic_flag,natural_product,oral,parenteral,topical,mw
DEXFENFLURAMINE HYDROCHLORIDE,CCN[C@@H](C)Cc1cccc(C(F)(F)F)c1.Cl,CHEMBL1887891,,Small molecule,Appetite Suppressant (systemic),0,True,0,True,0,False,False,False,267.100161884
MOCLOBEMIDE,O=C(NCCN1CCOCC1)c1ccc(Cl)cc1,CHEMBL86304,,Small molecule,Antidepressant,0,False,0,True,0,False,False,False,268.097855464
RAZOXANE,CC(CN1CC(=O)NC(=O)C1)N1CC(=O)NC(=O)C1,CHEMBL444186,,Small molecule,,0,False,0,True,0,False,False,False,268.117154992
CICLOPIROX OLAMINE,Cc1cc(C2CCCCC2)n(O)c(=O)c1.NCCO,CHEMBL242580,,Small molecule,Antifungal,0,False,0,True,0,False,False,False,268.178692628
MEPTAZINOL HYDROCHLORIDE,CCC1(c2cccc(O)c2)CCCCN(C)C1.Cl,CHEMBL1477274,,Small molecule,Analgesic,0,False,0,True,0,False,False,False,269.154642068
MEDAZEPAM,CN1CCN=C(c2ccccc2)c2cc(Cl)ccc21,CHEMBL28333,,Small molecule,Tranquilizer (minor),0,False,0,True,0,False,False,False,270.09237616
PILOCARPINE NITRATE,CC[C@@H]1C(=O)OC[C@@H]1Cc1cncn1C.O=[N+]([O-])O,CHEMBL1213136,,Small molecule,Cholinergic (ophthalmic),0,False,0,True,0,False,False,False,271.11682064400003
ACETARSONE,CC(=O)Nc1cc([As](=O)(O)O)ccc1O,CHEMBL1330792,,Small molecule,,0,False,0,True,0,False,False,False,274.97749392000003
NIFUROXAZIDE,O=C(N/N=C/c1ccc([N+](=O)[O-])o1)c1ccc(O)cc1,CHEMBL244888,,Small molecule,,0,False,0,True,0,False,False,False,275.05422038800003
HOMATROPINE,CN1[C@@H]2CC[C@H]1C[C@@H](OC(=O)C(O)c1ccccc1)C2,CHEMBL1618018,,Small molecule,Anticholinergic,0,False,0,True,0,False,False,False,275.152143532
PHYSOSTIGMINE,CNC(=O)Oc1ccc2c(c1)[C@]1(C)CCN(C)[C@@H]1N2C,CHEMBL94,,Small molecule,Cholinergic (ophthalmic),0,False,0,True,0,False,False,False,275.163376912
CLENBUTEROL,CC(C)(C)NCC(O)c1cc(Cl)c(N)c(Cl)c1,CHEMBL49080,,Small molecule,,0,False,0,True,0,False,False,False,276.07961855599996
MEBHYDROLIN,CN1CCc2c(c3ccccc3n2Cc2ccccc2)C1,CHEMBL1625607,,Small molecule,,0,False,0,True,0,False,False,False,276.16264864
CYCLANDELATE,CC1CC(OC(=O)C(O)c2ccccc2)CC(C)(C)C1,CHEMBL1480987,,Small molecule,,0,False,0,True,0,False,False,False,276.172544628
PADIMATE O,CCCCC(CC)COC(=O)c1ccc(N(C)C)cc1,CHEMBL1323699,,Small molecule,Ultraviolet Screen,0,False,0,True,0,False,False,False,277.204179104
TREOSULFAN,CS(=O)(=O)OC[C@H](O)[C@@H](O)COS(C)(=O)=O,CHEMBL455186,,Small molecule,,0,False,0,True,0,False,False,False,278.013009408
GAMOLENIC ACID,CCCCC/C=C\C/C=C\C/C=C\CCCCC(=O)O,CHEMBL464982,,Small molecule,,0,False,0,True,0,False,False,False,278.2245802
MOXISYLYTE,CC(=O)Oc1cc(C(C)C)c(OCCN(C)C)cc1C,CHEMBL159226,,Small molecule,,0,False,0,True,0,False,False,False,279.18344366
SULFAMETHOXYPYRIDAZINE,COc1ccc(NS(=O)(=O)c2ccc(N)cc2)nn1,CHEMBL268869,,Small molecule,,0,False,0,True,0,False,False,False,280.063011244
SULFALENE,COc1nccnc1NS(=O)(=O)c1ccc(N)cc1,CHEMBL1525826,,Small molecule,Antibacterial,0,False,0,True,0,True,False,False,280.063011244
XYLOMETAZOLINE HYDROCHLORIDE,Cc1cc(C(C)(C)C)cc(C)c1CC1=NCCN1.Cl,CHEMBL1256400,,Small molecule,Adrenergic (vasoconstrictor),0,False,0,True,0,False,False,False,280.17062648
CHLORAL BETAINE,C[N+](C)(C)CC(=O)[O-].OC(O)C(Cl)(Cl)Cl,CHEMBL3833335,,Small molecule,,0,False,0,True,0,False,False,False,280.998840968
FLUFENAMIC ACID,O=C(O)c1ccccc1Nc1cccc(C(F)(F)F)c1,CHEMBL23588,,Small molecule,Anti-Inflammatory,0,False,0,True,0,False,False,False,281.06636322
NITRAZEPAM,O=C1CN=C(c2ccccc2)c2cc([N+](=O)[O-])ccc2N1,CHEMBL13209,,Small molecule,Anticonvulsant; Sedative-Hypnotic,0,False,0,True,0,False,False,False,281.080041212
ALVERINE,CCN(CCCc1ccccc1)CCCc1ccccc1,CHEMBL253371,,Small molecule,Anticholinergic,0,False,0,True,0,False,False,False,281.214349864
POTASSIUM SODIUM TARTRATE,O.O.O.O.O=C([O-])[C@H](O)[C@@H](O)C(=O)[O-].[K+].[Na+],CHEMBL2107168,,Small molecule,Laxative,0,False,0,True,0,False,False,False,281.996522544
ARTEMISININ,C[C@@H]1CC[C@H]2[C@@H](C)C(=O)O[C@@H]3O[C@]4(C)CC[C@@H]1[C@]32OO4,CHEMBL567597,,Small molecule,,0,False,0,True,1,True,False,False,282.146723804
EMEPRONIUM,CC[N+](C)(C)C(C)CC(c1ccccc1)c1ccccc1,CHEMBL2110805,,Small molecule,,0,False,0,True,0,False,False,False,282.22162631609
ATALUREN,O=C(O)c1cccc(-c2noc(-c3ccccc3F)n2)c1,CHEMBL256997,,Small molecule,,0,False,0,True,0,False,False,False,284.05972036800006
TAUROLIDINE,O=S1(=O)CCN(CN2CCS(=O)(=O)NC2)CN1,CHEMBL2105420,,Small molecule,,0,False,0,True,0,False,False,False,284.061296992
TROPISETRON,CN1[C@@H]2CC[C@H]1C[C@@H](OC(=O)c1c[nH]c3ccccc13)C2,CHEMBL56564,,Small molecule,,0,False,0,True,0,False,False,False,284.15247788
ARTENIMOL,C[C@H]1[C@@H](O)O[C@@H]2O[C@]3(C)CC[C@H]4[C@H](C)CC[C@@H]1[C@@]24OO3,CHEMBL252518,,Small molecule,,0,False,0,True,1,True,False,False,284.162373868
IPRINDOLE,CN(C)CCCn1c2c(c3ccccc31)CCCCCC2,CHEMBL126224,,Small molecule,Antidepressant,0,False,0,True,0,False,False,False,284.225248896
PROTHIPENDYL,CN(C)CCCN1c2ccccc2Sc2cccnc21,CHEMBL2111030,,Small molecule,,0,False,0,True,0,False,False,False,285.129968608
CIPROFIBRATE,CC(C)(Oc1ccc(C2CC2(Cl)Cl)cc1)C(=O)O,CHEMBL557555,,Small molecule,Antihyperlipoproteinemic,0,False,0,True,0,False,False,False,288.03199966799997
ESTRIOL,C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1C[C@@H](O)[C@@H]2O,CHEMBL193482,,Small molecule,Estrogen,0,False,0,True,1,False,False,False,288.17254462799997
NEFOPAM HYDROCHLORIDE,CN1CCOC(c2ccccc2)c2ccccc2C1.Cl,CHEMBL1407915,,Small molecule,Analgesic,0,False,0,True,0,False,False,False,289.12334194
HYOSCYAMINE,CN1[C@@H]2CC[C@H]1C[C@@H](OC(=O)[C@H](CO)c1ccccc1)C2,CHEMBL1331216,,Small molecule,Anticholinergic,0,False,0,True,0,False,False,False,289.167793596
SULTHIAME,NS(=O)(=O)c1ccc(N2CCCCS2(=O)=O)cc1,CHEMBL328560,,Small molecule,Anticonvulsant,0,False,0,True,0,False,False,False,290.039498928
METHENAMINE MANDELATE,C1N2CN3CN1CN(C2)C3.O=C(O)C(O)c1ccccc1,CHEMBL3833312,,Small molecule,,0,False,0,True,0,False,False,False,292.15354049999996
DIMETHINDENE,CC(C1=C(CCN(C)C)Cc2ccccc21)c1ccccn1,CHEMBL22108,,Small molecule,Antihistaminic,0,False,0,True,0,False,False,False,292.193948768
LUMIRACOXIB,Cc1ccc(Nc2c(F)cccc2Cl)c(CC(=O)O)c1,CHEMBL404108,,Small molecule,,0,True,0,True,0,False,False,False,293.061884556
BUTRIPTYLINE,CC(CC1c2ccccc2CCc2ccccc21)CN(C)C,CHEMBL2110816,,Small molecule,Antidepressant,0,False,0,True,0,False,False,False,293.214349864
ROSOXACIN,CCn1cc(C(=O)O)c(=O)c2ccc(-c3ccncc3)cc21,CHEMBL291157,,Small molecule,Antibacterial,0,False,0,True,0,False,False,False,294.100442308
DOTHIEPIN,CN(C)CC/C=C1\c2ccccc2CSc2ccccc21,CHEMBL1492500,,Small molecule,Antidepressant,0,False,0,True,0,False,False,False,295.139470672
TERTATOLOL,CC(C)(C)NCC(O)COc1cccc2c1SCCC2,CHEMBL434200,,Small molecule,,0,False,0,True,0,False,False,False,295.16060004
DIBENZEPIN,CN(C)CCN1C(=O)c2ccccc2N(C)c2ccccc21,CHEMBL1442422,,Small molecule,Antidepressant,0,False,0,True,0,False,False,False,295.168462292
PIRIBEDIL,c1cnc(N2CCN(Cc3ccc4c(c3)OCO4)CC2)nc1,CHEMBL1371770,,Small molecule,,0,False,0,True,0,False,False,False,298.142975816
MINAPRINE,Cc1cc(-c2ccccc2)nnc1NCCN1CCOCC1,CHEMBL278819,,Small molecule,"Antidepressant,Psychotropic",0,True,0,True,0,False,False,False,298.179361324
HYDROCODONE,COc1ccc2c3c1O[C@H]1C(=O)CC[C@H]4[C@@H](C2)N(C)CC[C@]314,CHEMBL1457,,Small molecule,Antitussive,0,False,0,True,1,False,False,False,299.152143532
MIANSERIN HYDROCHLORIDE,CN1CCN2c3ccccc3Cc3ccccc3C2C1.Cl,CHEMBL544428,,Small molecule,Antihistaminic; Serotonin Inhibitor,0,False,0,True,0,False,False,False,300.139326352
APAZONE,CCCC1C(=O)N2C(N(C)C)=Nc3ccc(C)cc3N2C1=O,CHEMBL1565476,,Small molecule,Anti-Inflammatory,0,False,0,True,0,False,False,False,300.15862588
METHANDROSTENOLONE,C[C@]12C=CC(=O)C=C1CC[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1CC[C@]2(C)O,CHEMBL1418176,,Small molecule,,0,True,0,True,1,False,False,False,300.208930136
ALLYLESTRENOL,C=CC[C@]1(O)CC[C@H]2[C@@H]3CCC4=CCCCC4[C@H]3CC[C@@]21C,CHEMBL2105618,,Small molecule,,0,False,0,True,1,False,False,False,300.245315644
ANTAZOLINE HYDROCHLORIDE,Cl.c1ccc(CN(CC2=NCCN2)c2ccccc2)cc1,CHEMBL1256819,,Small molecule,,0,False,0,True,0,False,False,False,301.13457531999995
ISOXSUPRINE,CC(COc1ccccc1)NC(C)C(O)c1ccc(O)cc1,CHEMBL1197051,,Small molecule,Vasodilator,0,False,0,True,0,False,False,False,301.167793596
NEOSTIGMINE BROMIDE,CN(C)C(=O)Oc1cccc([N+](C)(C)C)c1.[Br-],CHEMBL54126,,Small molecule,Cholinergic,0,False,0,True,0,False,False,False,302.062989948
CYCLIZINE HYDROCHLORIDE,CN1CCN(C(c2ccccc2)c2ccccc2)CC1.Cl,CHEMBL1324714,,Small molecule,Anti-Emetic,0,False,0,True,0,False,False,False,302.154976416
FORMESTANE,C[C@]12CCC(=O)C(O)=C1CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,CHEMBL132530,,Small molecule,,0,False,0,True,1,False,False,False,302.18819469199997
RIMITEROL HYDROBROMIDE,Br.Oc1ccc(C(O)C2CCCCN2)cc1O,CHEMBL2000813,,Small molecule,,0,False,0,True,0,False,False,False,303.047005536
PIPEMIDIC ACID,CCn1cc(C(=O)O)c(=O)c2cnc(N3CCNCC3)nc21,CHEMBL30116,,Small molecule,,0,False,0,True,0,False,False,False,303.133139404
CHLORPHENOXAMINE,CN(C)CCOC(C)(c1ccccc1)c1ccc(Cl)cc1,CHEMBL2110774,,Small molecule,,0,False,0,True,0,False,False,False,303.138992004
FENOTEROL,CC(Cc1ccc(O)cc1)NCC(O)c1cc(O)cc(O)c1,CHEMBL32800,,Small molecule,Bronchodilator,0,True,0,True,0,False,False,False,303.147058152
VILDAGLIPTIN,N#C[C@@H]1CCCN1C(=O)CNC12CC3CC(CC(O)(C3)C1)C2,CHEMBL142703,,Small molecule,,0,False,0,True,0,False,False,False,303.19467704
METHYLATROPINE,C[N+]1(C)[C@@H]2CC[C@H]1C[C@@H](OC(=O)C(CO)c1ccccc1)C2,CHEMBL1187724,,Small molecule,Anticholinergic,0,False,0,True,0,False,False,False,304.19072011209
MESTEROLONE,C[C@H]1CC(=O)C[C@@H]2CC[C@H]3[C@@H]4CC[C@H](O)[C@@]4(C)CC[C@@H]3[C@]21C,CHEMBL258918,,Small molecule,Androgen,0,False,0,True,1,False,False,False,304.240230264
DAPOXETINE,CN(C)[C@@H](CCOc1cccc2ccccc12)c1ccccc1,CHEMBL2110900,,Small molecule,Antidepressant,0,False,0,True,0,False,False,False,305.177964356
MITOBRONITOL,O[C@@H]([C@H](O)[C@H](O)CBr)[C@H](O)CBr,CHEMBL447629,,Small molecule,,0,False,0,True,0,False,False,False,305.910233064
TOLNAFTATE,Cc1cccc(N(C)C(=S)Oc2ccc3ccccc3c2)c1,CHEMBL83668,,Small molecule,Antifungal,0,False,0,True,0,False,False,False,307.10308516400005
NIMESULIDE,CS(=O)(=O)Nc1ccc([N+](=O)[O-])cc1Oc1ccccc1,CHEMBL56367,,Small molecule,,0,True,0,True,0,False,False,False,308.046692484
GESTRINONE,C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CCC4=C3C=C[C@@]21CC,CHEMBL1868702,,Small molecule,Progestin,0,False,0,True,1,False,False,False,308.177630008
GLYMIDINE,COCCOc1cnc(NS(=O)(=O)c2ccccc2)nc1,CHEMBL1697838,,Small molecule,Antidiabetic,0,False,0,True,0,False,False,False,309.07832696
BENZYDAMINE,CN(C)CCCOc1nn(Cc2ccccc2)c2ccccc12,CHEMBL12610,,Small molecule,Anti-Inflammatory; Antipyretic; Analgesic,0,False,0,True,0,False,False,False,309.184112356
SULFADIMETHOXINE,COc1cc(NS(=O)(=O)c2ccc(N)cc2)nc(OC)n1,CHEMBL62193,,Small molecule,,0,True,0,True,1,False,False,False,310.073575928
BIFONAZOLE,c1ccc(-c2ccc(C(c3ccccc3)n3ccnc3)cc2)cc1,CHEMBL277535,,Small molecule,Antifungal,0,False,0,True,0,False,False,False,310.146998576
XANTHINOL,CN(CCO)CC(O)Cn1cnc2c1c(=O)n(C)c(=O)n2C,CHEMBL1624126,,Small molecule,,0,False,0,True,1,False,False,False,311.15935415200005
AMBUTONIUM,CC[N+](C)(C)CCC(C(N)=O)(c1ccccc1)c1ccccc1,CHEMBL2110771,,Small molecule,,0,False,0,True,0,False,False,False,311.21178990409004
PIRBUTEROL HYDROCHLORIDE,CC(C)(C)NCC(O)c1ccc(O)c(CO)n1.Cl.Cl,CHEMBL3989646,,Small molecule,,0,False,0,True,0,False,False,False,312.100747924
ARTEMOTIL,CCO[C@H]1O[C@@H]2O[C@@]3(C)CC[C@H]4[C@H](C)CC[C@@H]([C@H]1C)[C@@]24OO3,CHEMBL301267,,Small molecule,,0,False,0,True,1,False,True,False,312.193673996
TIBOLONE,C#C[C@]1(O)CC[C@H]2[C@@H]3[C@H](C)CC4=C(CCC(=O)C4)[C@H]3CC[C@@]21C,CHEMBL2103774,,Small molecule,Menopausal Symptoms Suppressant,0,False,0,True,1,False,False,False,312.208930136
FLUNITRAZEPAM,CN1C(=O)CN=C(c2ccccc2F)c2cc([N+](=O)[O-])ccc21,CHEMBL13280,,Small molecule,Sedative-Hypnotic,0,True,0,True,0,False,False,False,313.086269464
BENORILATE,CC(=O)Nc1ccc(OC(=O)c2ccccc2OC(C)=O)cc1,CHEMBL162036,,Small molecule,,0,False,0,True,0,False,False,False,313.09502258
REBOXETINE,CCOc1ccccc1OC(c1ccccc1)C1CNCCO1,CHEMBL14370,,Small molecule,,0,False,0,True,0,False,False,False,313.167793596
BROMAZEPAM,O=C1CN=C(c2ccccn2)c2cc(Br)ccc2N1,CHEMBL277062,,Small molecule,Tranquilizer (minor),0,False,0,True,0,False,False,False,315.00072404
PENTAERYTHRITOL TETRANITRATE,O=[N+]([O-])OCC(CO[N+](=O)[O-])(CO[N+](=O)[O-])CO[N+](=O)[O-],CHEMBL466659,,Small molecule,Vasodilator,0,False,0,True,0,False,False,False,316.01387169599997
AMOROLFINE,CCC(C)(C)c1ccc(CC(C)CN2C[C@@H](C)O[C@@H](C)C2)cc1,CHEMBL489411,,Small molecule,Antimycotic,0,False,0,True,0,False,False,False,317.27186474
CLOTIAZEPAM,CCc1cc2c(s1)N(C)C(=O)CN=C2c1ccccc1Cl,CHEMBL1697737,,Small molecule,,0,False,0,True,0,False,False,False,318.05936178
PROTHIPENDYL HYDROCHLORIDE,CN(C)CCCN1c2ccccc2Sc2cccnc21.Cl,CHEMBL2107124,,Small molecule,,0,False,0,True,0,False,False,False,321.10664632
MORPHINE HYDROCHLORIDE,CN1CC[C@]23c4c5ccc(O)c4O[C@H]2[C@@H](O)C=C[C@H]3[C@H]1C5.Cl,CHEMBL556578,,Small molecule,,0,False,0,True,1,False,False,False,321.11317118
PHENAZOCINE,CC1C2Cc3ccc(O)cc3C1(C)CCN2CCc1ccccc1,CHEMBL46399,,Small molecule,,0,False,0,True,0,False,False,False,321.209264484
MEQUITAZINE,c1ccc2c(c1)Sc1ccccc1N2CC1CN2CCC1CC2,CHEMBL73451,,Small molecule,,0,False,0,True,0,False,False,False,322.15036970399996
GLICLAZIDE,Cc1ccc(S(=O)(=O)NC(=O)NN2CC3CCCC3C2)cc1,CHEMBL427216,,Small molecule,,0,False,0,True,0,False,False,False,323.13036253200005
PIPERIDOLATE,CCN1CCCC(OC(=O)C(c2ccccc2)c2ccccc2)C1,CHEMBL1623992,,Small molecule,,0,False,0,True,0,False,False,False,323.18852904000005
CRESOL,Cc1ccc(O)cc1.Cc1cccc(O)c1.Cc1ccccc1O,CHEMBL1410808,,Small molecule,,0,False,0,True,0,False,False,False,324.17254462799997
PIXANTRONE,NCCNc1ccc(NCCN)c2c1C(=O)c1ccncc1C2=O,CHEMBL167731,,Small molecule,,0,False,0,True,0,False,False,False,325.153874848
ERGONOVINE,C[C@@H](CO)NC(=O)[C@@H]1C=C2c3cccc4[nH]cc(c34)C[C@H]2N(C)C1,CHEMBL119443,,Small molecule,Oxytocic,0,False,0,True,1,False,False,False,325.17902697600005
IFENPRODIL,CC(C(O)c1ccc(O)cc1)N1CCC(Cc2ccccc2)CC1,CHEMBL305187,,Small molecule,,0,False,0,True,0,False,False,False,325.20417910400005
DILOXANIDE FUROATE,CN(C(=O)C(Cl)Cl)c1ccc(OC(=O)c2ccco2)cc1,CHEMBL1334860,,Small molecule,,0,False,0,True,0,False,False,False,327.006513192
LACHESINE,CC[N+](C)(C)CCOC(=O)C(O)(c1ccccc1)c1ccccc1,CHEMBL2110848,,Small molecule,,0,False,0,True,0,False,False,False,328.19072011209
NOMEGESTROL,CC(=O)[C@@]1(O)CC[C@H]2[C@@H]3C=C(C)C4=CC(=O)CC[C@@H]4[C@H]3CC[C@@]21C,CHEMBL2105722,,Small molecule,,0,False,0,True,1,False,False,False,328.20384475599997
ZOTEPINE,CN(C)CCOC1=Cc2ccccc2Sc2ccc(Cl)cc21,CHEMBL285802,,Small molecule,,0,False,0,True,0,False,False,False,331.07976287599996
DOTHIEPIN HYDROCHLORIDE,CN(C)CC/C=C1\c2ccccc2CSc2ccccc21.Cl,CHEMBL1711280,,Small molecule,Antidepressant,0,False,0,True,0,False,False,False,331.116148384
DIBENZEPIN HYDROCHLORIDE,CN(C)CCN1C(=O)c2ccccc2N(C)c2ccccc21.Cl,CHEMBL2104287,,Small molecule,Antidepressant,0,False,0,True,0,False,False,False,331.145140004
OXITROPIUM,CC[N+]1(C)[C@@H]2CC(OC(=O)[C@H](CO)c3ccccc3)C[C@H]1[C@@H]1O[C@@H]12,CHEMBL4297364,,Small molecule,,0,False,0,True,0,False,False,False,332.18563473208997
PEFLOXACIN,CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCN(C)CC3)cc21,CHEMBL267648,,Small molecule,Antibacterial,0,False,0,True,0,False,False,False,333.14886972
SAXAGLIPTIN,N#C[C@@H]1C[C@@H]2C[C@@H]2N1C(=O)[C@@H](N)C12CC3CC(CC(O)(C3)C1)C2.O,CHEMBL2103745,,Small molecule,,0,False,0,True,0,False,False,False,333.20524172399996
LORMETAZEPAM,CN1C(=O)C(O)N=C(c2ccccc2Cl)c2cc(Cl)ccc21,CHEMBL22097,,Small molecule,Sedative-Hypnotic,0,False,0,True,0,False,False,False,334.027582984
PROGLUMIDE,CCCN(CCC)C(=O)C(CCC(=O)O)NC(=O)c1ccccc1,CHEMBL316561,,Small molecule,Anticholinergic,0,True,0,True,0,False,False,False,334.189257312
DOMIPHEN,CCCCCCCCCCCC[N+](C)(C)CCOc1ccccc1,CHEMBL1187011,,Small molecule,"Anti-Infective, Topical",0,False,0,True,0,False,False,False,334.31044132009
CETRIMIDE,CCCCCCCCCCCCCC[N+](C)(C)C.[Br-],CHEMBL113150,,Small molecule,,0,False,0,True,0,False,False,False,335.218762316
TENOXICAM,CN1C(C(=O)Nc2ccccn2)=C(O)c2sccc2S1(=O)=O,CHEMBL302795,,Small molecule,Anti-Inflammatory,0,False,0,True,0,False,False,False,337.019097832
ISOXSUPRINE HYDROCHLORIDE,CC(COc1ccccc1)NC(C)C(O)c1ccc(O)cc1.Cl,CHEMBL559180,,Small molecule,Vasodilator,0,False,0,True,0,False,False,False,337.144471308
IDEBENONE,COC1=C(OC)C(=O)C(CCCCCCCCCCO)=C(C)C1=O,CHEMBL252556,,Small molecule,,0,False,0,True,0,False,False,False,338.20932406
LISURIDE,CCN(CC)C(=O)N[C@H]1C=C2c3cccc4[nH]cc(c34)C[C@H]2N(C)C1,CHEMBL157138,,Small molecule,,0,False,0,True,1,False,False,False,338.210661452
CHLORPHENOXAMINE HYDROCHLORIDE,CN(C)CCOC(C)(c1ccccc1)c1ccc(Cl)cc1.Cl,CHEMBL2105980,,Small molecule,,0,False,0,True,0,False,False,False,339.115669716
PAPAVERINE,COc1ccc(Cc2nccc3cc(OC)c(OC)cc23)cc1OC,CHEMBL19224,,Small molecule,Relaxant (smooth muscle),0,False,0,True,0,False,False,False,339.147058152
XAMOTEROL,O=C(NCCNCC(O)COc1ccc(O)cc1)N1CCOCC1,CHEMBL75753,,Small molecule,Stimulant (cardiac),0,False,0,True,0,False,False,False,339.1794209
HEXETIDINE,CCCCC(CC)CN1CN(CC(CC)CCCC)CC(C)(N)C1,CHEMBL144673,,Small molecule,,0,False,0,True,0,False,False,False,339.36134844000003
POLDINE,C[N+]1(C)CCCC1COC(=O)C(O)(c1ccccc1)c1ccccc1,CHEMBL2110948,,Small molecule,Anticholinergic,0,False,0,True,0,False,False,False,340.19072011209
MEDROGESTONE,CC(=O)[C@@]1(C)CC[C@H]2[C@@H]3C=C(C)C4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C,CHEMBL2106825,,Small molecule,Progestin,0,False,0,True,1,False,False,False,340.240230264
SULPIRIDE,CCN1CCCC1CNC(=O)c1cc(S(N)(=O)=O)ccc1OC,CHEMBL26,,Small molecule,Antidepressant,0,False,0,True,0,False,False,False,341.140927216
DAPOXETINE HYDROCHLORIDE,CN(C)[C@@H](CCOc1cccc2ccccc12)c1ccccc1.Cl,CHEMBL2106574,,Small molecule,Antidepressant,0,False,0,True,0,False,False,False,341.154642068
RANELIC ACID,N#Cc1c(N(CC(=O)O)CC(=O)O)sc(C(=O)O)c1CC(=O)O,CHEMBL2107175,,Small molecule,,0,False,0,True,0,False,False,False,342.01578627999993
CLOTHIAPINE,CN1CCN(C2=Nc3ccccc3Sc3ccc(Cl)cc32)CC1,CHEMBL304902,,Small molecule,Antipsychotic,0,False,0,True,0,False,False,False,343.090996256
BENZYDAMINE HYDROCHLORIDE,CN(C)CCCOc1nn(Cc2ccccc2)c2ccccc12.Cl,CHEMBL1528134,,Small molecule,Anti-Inflammatory; Antipyretic; Analgesic,0,False,0,True,0,False,False,False,345.160790068
FLUTRIMAZOLE,Fc1ccc(C(c2ccccc2)(c2ccccc2F)n2ccnc2)cc1,CHEMBL2107430,,Small molecule,,0,False,0,True,0,False,False,False,346.128154952
INDORAMIN,O=C(NC1CCN(CCc2c[nH]c3ccccc23)CC1)c1ccccc1,CHEMBL279516,,Small molecule,Antihypertensive,0,False,0,True,0,False,False,False,347.19976242
VERNAKALANT,COc1ccc(CCO[C@@H]2CCCC[C@H]2N2CC[C@@H](O)C2)cc1OC,CHEMBL2111112,,Small molecule,,0,False,0,True,0,False,False,False,349.225308472
DIPIPANONE,CCC(=O)C(CC(C)N1CCCCC1)(c1ccccc1)c1ccccc1,CHEMBL2111157,,Small molecule,,0,False,0,True,0,False,False,False,349.240564612
ABIRATERONE,C[C@]12CC[C@H](O)CC1=CC[C@@H]1[C@@H]2CC[C@]2(C)C(c3cccnc3)=CC[C@@H]12,CHEMBL254328,,Small molecule,,0,False,0,True,1,False,False,False,349.240564612
PHENOTHRIN,CC(C)=CC1C(C(=O)OCc2cccc(Oc3ccccc3)c2)C1(C)C,CHEMBL1322884,,Small molecule,,0,True,0,True,0,False,False,False,350.18819469199997
VINPOCETINE,CCOC(=O)C1=C[C@]2(CC)CCCN3CCc4c(n1c1ccccc41)[C@@H]32,CHEMBL71752,,Small molecule,,0,False,0,True,0,False,False,False,350.199428072
PIRENZEPINE,CN1CCN(CC(=O)N2c3ccccc3C(=O)Nc3cccnc32)CC1,CHEMBL9967,,Small molecule,Anti-Ulcerative,0,False,0,True,0,False,False,False,351.16952491200004
CHLOROPHENOTHANE,Clc1ccc(C(c2ccc(Cl)cc2)C(Cl)(Cl)Cl)cc1,CHEMBL416898,,Small molecule,,0,False,0,True,0,False,False,False,351.914688688
ROXADUSTAT,Cc1nc(C(=O)NCC(=O)O)c(O)c2ccc(Oc3ccccc3)cc12,CHEMBL2338329,,Small molecule,,0,False,0,True,0,False,False,False,352.105921612
ACECLOFENAC,O=C(O)COC(=O)Cc1ccccc1Nc1c(Cl)cccc1Cl,CHEMBL93645,,Small molecule,,0,False,0,True,0,False,False,False,353.02216325600006
ACENOCOUMAROL,CC(=O)CC(c1ccc([N+](=O)[O-])cc1)c1c(O)c2ccccc2oc1=O,CHEMBL397420,,Small molecule,,0,False,0,True,0,False,False,False,353.08993719999995
XIPAMIDE,Cc1cccc(C)c1NC(=O)c1cc(S(N)(=O)=O)c(Cl)cc1O,CHEMBL517199,,Small molecule,Antihypertensive; Diuretic,0,False,0,True,0,False,False,False,354.04410564
YOHIMBINE,COC(=O)[C@@H]1[C@H]2C[C@H]3c4[nH]c5ccccc5c4CCN3C[C@@H]2CC[C@@H]1O,CHEMBL15245,,Small molecule,,0,False,0,True,1,False,False,False,354.19434269199996
HEXAMIDINE,N=C(N)c1ccc(OCCCCCCOc2ccc(C(=N)N)cc2)cc1,CHEMBL25105,,Small molecule,,0,False,0,True,0,False,False,False,354.20557607200004
PIPENZOLATE,CC[N+]1(C)CCCC(OC(=O)C(O)(c2ccccc2)c2ccccc2)C1,CHEMBL1619528,,Small molecule,,0,False,0,True,0,False,False,False,354.20637017609
HOMATROPINE HYDROBROMIDE,Br.CN1[C@@H]2CC[C@H]1C[C@@H](OC(=O)C(O)c1ccccc1)C2,CHEMBL1319362,,Small molecule,Anticholinergic,0,False,0,True,0,False,False,False,355.07830566399997
QUINESTRADOL,C[C@]12CC[C@@H]3c4ccc(OC5CCCC5)cc4CC[C@H]3[C@@H]1C[C@@H](O)[C@@H]2O,CHEMBL2107004,,Small molecule,,0,False,0,True,1,False,False,False,356.23514488399996
